game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,day_of_week,month,days_since_start,days_since_last_match,total_rounds,win_rate,kill_assist_ratio,acs_per_round,damage_participation,combat_efficiency,outcome_numeric,acs_rolling_5,kdr_rolling_5,kills_rolling_5,assists_rolling_5,win_rate_rolling_5,acs_lag_1,kdr_lag_1,acs_rolling_std_5,kdr_rolling_std_5,agent_acs_mean,agent_acs_std,agent_kdr_mean,agent_kdr_std,agent_win_rate,map_acs_mean,map_acs_std,map_kdr_mean,map_kdr_std,role_acs_mean,role_acs_std,role_kdr_mean,role_kdr_std,agent_map_acs_mean,agent_map_count,agent_map_kdr_mean,agent_map_win_rate,agent_role_acs_mean,agent_role_kdr_mean,agent_encoded,map_encoded,role_encoded
267,2023-07-14,Killjoy,Split,Win,13,8,14,13,0,1.0769230769230769,171,Sentinel,4,7,94,0.0,21,0.6190476190476191,0.6666666666666666,8.142857142857142,0.5,1,1.0,189.2,0.9040378661586091,14.4,3.6,0.2,193.0,0.8947368421052632,47.09246224184924,0.21078466798395273,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,206.10526315789474,38,1.2645500290043634,0.4989097930519706,199.228,1.1139559583437157,6,9,3
268,2023-07-14,Cypher,Fracture,Loss,6,13,14,15,3,0.9333333333333332,209,Sentinel,4,7,94,0.0,19,0.3157894736842105,0.8947368421052632,11.0,0.5151515151515151,-1,0.0,179.4,0.8657045328252757,13.6,3.2,0.2,171.0,1.0769230769230769,31.816662301379072,0.17493387508673258,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
269,2023-07-14,Killjoy,Ascent,Loss,9,13,9,18,2,0.5,144,Sentinel,4,7,94,0.0,22,0.4090909090909091,0.5,6.545454545454546,0.36666666666666664,-9,0.0,169.0,0.8009986504723345,12.6,2.2,0.2,209.0,0.9333333333333332,33.48880409928065,0.24157517000333298,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.68965517241378,58,0.9999824693355926,0.49018935859317914,199.228,1.1139559583437157,6,1,3
270,2023-07-14,Cypher,Fracture,Win,13,10,18,16,6,1.125,224,Sentinel,4,7,94,0.0,23,0.5652173913043478,1.0434782608695652,9.73913043478261,0.5853658536585366,2,1.0,188.2,0.9059986504723346,14.4,3.2,0.4,144.0,0.5,31.570555902612746,0.2464171605492442,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
271,2023-07-14,Cypher,Lotus,Loss,5,13,7,16,4,0.4375,136,Sentinel,4,7,94,0.0,18,0.2777777777777778,0.6111111111111112,7.555555555555555,0.39285714285714285,-9,0.0,176.8,0.814551282051282,12.4,3.0,0.4,224.0,1.125,38.854858126108205,0.3242054592629608,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
272,2023-07-14,Cypher,Lotus,Loss,10,13,19,18,7,1.0555555555555556,231,Sentinel,4,7,94,0.0,23,0.43478260869565216,1.1304347826086956,10.043478260869565,0.5777777777777777,1,0.0,188.8,0.8102777777777778,13.4,4.4,0.2,136.0,0.4375,45.3398279661491,0.31999590082250523,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
273,2023-07-15,Killjoy,Haven,Loss,10,13,13,17,2,0.7647058823529411,159,Sentinel,5,7,95,1.0,23,0.43478260869565216,0.6521739130434783,6.913043478260869,0.45454545454545453,-4,0.0,178.8,0.7765522875816993,13.2,4.2,0.2,231.0,1.0555555555555556,45.28465523772922,0.3125846247928401,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
274,2023-07-15,Cypher,Fracture,Loss,14,16,17,22,6,0.7727272727272727,175,Sentinel,5,7,95,0.0,30,0.4666666666666667,0.7666666666666667,5.833333333333333,0.5,-5,0.0,185.0,0.8310977421271538,14.8,5.0,0.2,159.0,0.7647058823529411,41.27347816697784,0.2736302343225426,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
275,2023-07-16,Killjoy,Ascent,Win,13,4,13,7,5,1.8571428571428568,193,Sentinel,6,7,96,1.0,17,0.7647058823529411,1.0588235294117647,11.352941176470589,0.6923076923076923,6,1.0,178.8,0.9775263135557252,13.8,4.8,0.2,175.0,0.7727272727272727,35.933271490361086,0.5382093990152463,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.68965517241378,58,0.9999824693355926,0.49018935859317914,199.228,1.1139559583437157,6,1,3
276,2023-07-16,Killjoy,Pearl,Loss,12,14,18,19,7,0.9473684210526316,229,Sentinel,6,7,96,0.0,26,0.46153846153846156,0.9615384615384616,8.807692307692308,0.5555555555555556,-1,0.0,197.4,1.0794999977662516,16.0,5.4,0.2,193.0,1.8571428571428568,32.10607419165409,0.45165400101839964,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,199.5909090909091,22,1.0379460883348444,0.5076101403046483,199.228,1.1139559583437157,6,8,3
277,2023-07-16,Killjoy,Pearl,Win,13,10,19,11,3,1.7272727272727273,241,Sentinel,6,7,96,0.0,23,0.5652173913043478,0.9565217391304348,10.478260869565217,0.6470588235294118,8,1.0,199.4,1.213843432109686,16.0,4.6,0.4,229.0,0.9473684210526316,34.911316216951725,0.5349674587223185,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,199.5909090909091,22,1.0379460883348444,0.5076101403046483,199.228,1.1139559583437157,6,8,3
278,2023-07-16,Killjoy,Haven,Loss,4,13,7,14,0,0.5,117,Sentinel,6,7,96,0.0,17,0.23529411764705882,0.4117647058823529,6.882352941176471,0.3181818181818182,-7,0.0,191.0,1.1609022556390975,14.8,4.2,0.4,241.0,1.7272727272727273,49.19349550499533,0.5997071772334925,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
279,2023-07-17,Killjoy,Ascent,Win,13,9,6,17,1,0.3529411764705882,80,Sentinel,0,7,97,1.0,22,0.5909090909090909,0.3181818181818182,3.6363636363636362,0.28,-11,1.0,172.0,1.0769450363877606,12.6,3.2,0.6,117.0,0.5,70.60453243241538,0.6901941771110348,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.68965517241378,58,0.9999824693355926,0.49018935859317914,199.228,1.1139559583437157,6,1,3
280,2023-07-17,Cypher,Lotus,Win,13,7,19,11,4,1.7272727272727273,229,Sentinel,0,7,97,0.0,20,0.65,1.15,11.45,0.6571428571428571,8,1.0,179.2,1.0509710104137349,13.8,3.0,0.6,80.0,0.3529411764705882,74.981331009792,0.6550412628923059,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
281,2023-07-17,Cypher,Lotus,Win,13,8,18,12,7,1.5,231,Sentinel,0,7,97,0.0,21,0.6190476190476191,1.1904761904761905,11.0,0.6578947368421053,6,1.0,179.6,1.1614973262032084,13.8,3.0,0.8,229.0,1.7272727272727273,75.31799253830387,0.6793617278230272,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
282,2023-07-17,Cypher,Fracture,Win,14,12,17,16,6,1.0625,204,Sentinel,0,7,97,0.0,26,0.5384615384615384,0.8846153846153846,7.846153846153846,0.575,1,1.0,172.2,1.0285427807486631,13.4,3.6,0.8,231.0,1.5,69.35920991476183,0.6015487385236623,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
283,2023-07-17,Cypher,Fracture,Loss,8,13,12,15,5,0.8,184,Sentinel,0,7,97,0.0,21,0.38095238095238093,0.8095238095238095,8.761904761904763,0.5151515151515151,-3,0.0,185.6,1.088542780748663,14.4,4.6,0.8,204.0,1.0625,62.123264563285765,0.5482512815371345,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
284,2023-07-17,Cypher,Bind,Win,13,3,12,9,5,1.3333333333333333,210,Sentinel,0,7,97,0.0,16,0.8125,1.0625,13.125,0.6296296296296297,3,1.0,211.6,1.284621212121212,15.6,5.4,0.8,184.0,0.8,19.372661149155448,0.36362645977674674,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
285,2023-07-17,Killjoy,Pearl,Win,13,5,17,7,3,2.4285714285714284,240,Sentinel,0,7,97,0.0,18,0.7222222222222222,1.1111111111111112,13.333333333333334,0.7142857142857143,10,1.0,213.8,1.4248809523809522,15.2,5.2,0.8,210.0,1.3333333333333333,22.253089673121725,0.6211309381203369,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,199.5909090909091,22,1.0379460883348444,0.5076101403046483,199.228,1.1139559583437157,6,8,3
286,2023-07-17,Killjoy,Split,Loss,2,13,6,14,0,0.4285714285714285,156,Sentinel,0,7,97,0.0,15,0.13333333333333333,0.4,10.4,0.2857142857142857,-8,0.0,198.8,1.210595238095238,12.8,3.8,0.6,240.0,2.4285714285714284,31.228192390850882,0.7583885099908666,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,206.10526315789474,38,1.2645500290043634,0.4989097930519706,199.228,1.1139559583437157,6,9,3
287,2023-07-18,Killjoy,Haven,Loss,6,13,8,17,1,0.4705882352941176,145,Sentinel,1,7,98,1.0,19,0.3157894736842105,0.47368421052631576,7.631578947368421,0.3333333333333333,-9,0.0,187.0,1.0922128851540616,11.0,2.8,0.4,156.0,0.4285714285714285,38.96151947755627,0.8300931853643647,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
288,2023-07-18,Cypher,Fracture,Win,13,3,8,7,4,1.1428571428571428,128,Sentinel,1,7,98,0.0,16,0.8125,0.75,8.0,0.6,1,1.0,175.8,1.16078431372549,10.2,2.6,0.6,145.0,0.4705882352941176,47.2144045816528,0.8139233766239969,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
289,2023-07-18,Cypher,Pearl,Win,13,7,19,12,6,1.5833333333333333,264,Sentinel,1,7,98,0.0,20,0.65,1.25,13.2,0.6578947368421053,7,1.0,186.6,1.21078431372549,11.6,2.8,0.6,128.0,1.1428571428571428,61.12119108787064,0.8345896539413782,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,188.82926829268294,41,1.1488291552306502,0.5048512555892993,202.7001287001287,1.2345552157991344,3,8,3
290,2023-07-18,Cypher,Fracture,Win,13,2,13,6,3,2.1666666666666665,224,Sentinel,1,7,98,0.0,15,0.8666666666666667,1.0666666666666667,14.933333333333334,0.6956521739130435,7,1.0,183.4,1.1584033613445377,10.8,2.8,0.6,264.0,1.5833333333333333,57.96378179518653,0.7421499775284379,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
291,2023-07-19,Killjoy,Haven,Loss,9,13,18,16,4,1.125,226,Sentinel,2,7,99,1.0,22,0.4090909090909091,1.0,10.272727272727273,0.5641025641025641,2,0.0,197.4,1.297689075630252,13.2,3.6,0.6,224.0,2.1666666666666665,58.144647217091254,0.6274163171322572,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
292,2023-07-19,Cypher,Bind,Win,13,7,12,11,6,1.0909090909090908,177,Sentinel,2,7,99,0.0,20,0.65,0.9,8.85,0.6,1,1.0,203.8,1.4217532467532468,14.0,4.6,0.8,226.0,1.125,52.41373865695899,0.4626844251835124,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
293,2023-07-19,Killjoy,Pearl,Loss,5,13,9,16,4,0.5625,172,Sentinel,2,7,99,0.0,18,0.2777777777777778,0.7222222222222222,9.555555555555555,0.43333333333333335,-7,0.0,212.6,1.305681818181818,14.2,4.6,0.6,177.0,1.0909090909090908,38.29882504725174,0.6019712891542449,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,199.5909090909091,22,1.0379460883348444,0.5076101403046483,199.228,1.1139559583437157,6,8,3
294,2023-07-19,Killjoy,Haven,Win,13,6,22,9,6,2.4444444444444446,330,Sentinel,2,7,99,0.0,19,0.6842105263157895,1.4736842105263157,17.36842105263158,0.7368421052631579,13,1.0,225.8,1.4779040404040404,14.8,4.6,0.6,172.0,0.5625,63.515352474815074,0.7938616406268347,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
295,2023-07-19,Cypher,Lotus,Loss,11,13,19,17,8,1.1176470588235294,250,Sentinel,2,7,99,0.0,24,0.4583333333333333,1.125,10.416666666666666,0.6,2,0.0,231.0,1.2681001188354128,16.0,5.6,0.4,330.0,2.4444444444444446,64.38944012802096,0.6993153665815499,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
296,2023-07-20,Cypher,Bind,Win,15,13,18,19,8,0.9473684210526316,206,Sentinel,3,7,100,1.0,28,0.5357142857142857,0.9285714285714286,7.357142857142857,0.5652173913043478,-1,1.0,227.0,1.2325738030459392,16.0,6.4,0.6,250.0,1.1176470588235294,65.39113089708724,0.7127847694312074,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
297,2023-07-20,Brimstone,Ascent,Win,16,14,30,20,15,1.5,247,Controller,3,7,100,0.0,30,0.5333333333333333,1.5,8.233333333333333,0.6818181818181818,10,1.0,241.0,1.314391984864121,19.6,8.2,0.6,206.0,0.9473684210526316,59.21148537234983,0.7159303939463548,151.1764705882353,86.36619378894741,1.3661553199729306,1.944076640192573,0.542096018918319,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,158.2962962962963,78.01808765347677,1.1646312154872078,1.3159647095348688,190.0,3,2.2666666666666666,0.3617604617604618,151.1764705882353,1.3661553199729306,2,1,0
298,2023-07-20,Killjoy,Ascent,Loss,11,13,13,16,4,0.8125,154,Sentinel,3,7,100,0.0,24,0.4583333333333333,0.7083333333333334,6.416666666666667,0.5,-3,0.0,237.4,1.364391984864121,20.4,8.2,0.6,247.0,1.5,64.74411170137402,0.6565590840649209,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,189.1818181818182,60.216715170488605,1.1696812120430755,0.8112642225419247,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,189.68965517241378,58,0.9999824693355926,0.49018935859317914,199.228,1.1139559583437157,6,1,3
299,2023-07-20,Cypher,Fracture,Win,13,7,22,13,12,1.6923076923076923,308,Sentinel,3,7,100,0.0,20,0.65,1.7,15.4,0.7083333333333334,9,1.0,233.0,1.2139646344367705,20.4,9.4,0.6,154.0,0.8125,57.18391382198317,0.3715349177508135,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
300,2023-07-20,Cypher,Lotus,Win,13,4,14,9,3,1.5555555555555556,308,Sentinel,3,7,100,0.0,17,0.7647058823529411,1.0,18.11764705882353,0.6296296296296297,5,1.0,244.6,1.3015463337831759,19.4,8.4,0.8,308.0,1.6923076923076923,66.6018017774294,0.3940835229203208,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
301,2023-07-20,Killjoy,Haven,Win,17,15,28,20,3,1.4,241,Sentinel,3,7,100,0.0,32,0.53125,0.96875,7.53125,0.5961538461538461,8,1.0,251.6,1.3920726495726494,21.4,7.4,0.8,308.0,1.5555555555555556,63.28743951211802,0.3407650779578424,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,197.5886524822695,64.27786454382321,1.0948666832073721,0.5579792122961902,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,209.20634920634922,63,1.1637699205829088,0.4911002266462929,199.228,1.1139559583437157,6,5,3
302,2023-07-22,Cypher,Lotus,Loss,7,13,10,18,6,0.5555555555555556,137,Sentinel,5,7,102,2.0,20,0.35,0.8,6.85,0.45714285714285713,-8,0.0,229.6,1.2031837606837605,17.4,5.6,0.6,241.0,1.4,81.72086636838841,0.4935080615619651,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
303,2023-07-22,Cypher,Bind,Loss,11,13,19,16,3,1.1875,200,Sentinel,5,7,102,0.0,24,0.4583333333333333,0.9166666666666666,8.333333333333334,0.5641025641025641,3,0.0,238.8,1.2781837606837605,18.6,5.4,0.6,137.0,0.5555555555555556,73.23045814413561,0.44544584597731257,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
304,2023-07-22,Cypher,Fracture,Win,15,13,16,20,5,0.8,183,Sentinel,5,7,102,0.0,28,0.5357142857142857,0.75,6.535714285714286,0.5,-4,1.0,213.8,1.0997222222222223,17.4,4.0,0.6,200.0,1.1875,64.51898945271847,0.41581440616021087,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
305,2023-07-22,Killjoy,Split,Win,13,2,18,7,6,2.571428571428572,344,Sentinel,5,7,102,0.0,15,0.8666666666666667,1.6,22.933333333333334,0.75,11,1.0,221.0,1.3028968253968256,18.2,4.6,0.6,183.0,0.8,78.21444879304589,0.7815597282233453,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,206.10526315789474,38,1.2645500290043634,0.4989097930519706,199.228,1.1139559583437157,6,9,3
306,2023-07-23,Killjoy,Pearl,Loss,10,13,11,18,4,0.6111111111111112,162,Sentinel,6,7,103,1.0,23,0.43478260869565216,0.6521739130434783,7.043478260869565,0.4411764705882353,-7,0.0,205.2,1.1451190476190476,14.8,4.8,0.4,344.0,2.571428571428572,81.09068997116745,0.834867017448214,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,178.7625,74.22481139472353,1.2159840566317928,0.9436817451186712,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,199.5909090909091,22,1.0379460883348444,0.5076101403046483,199.228,1.1139559583437157,6,8,3
307,2023-07-23,Cypher,Fracture,Loss,9,13,13,16,6,0.8125,172,Sentinel,6,7,103,0.0,22,0.4090909090909091,0.8636363636363636,7.818181818181818,0.5277777777777778,-3,0.0,212.2,1.1965079365079365,15.4,4.8,0.4,162.0,0.6111111111111112,75.01466523287294,0.7965327955348476,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,189.7948717948718,66.55148558146719,1.2477772397946845,0.9979698430037856,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,202.08,50,1.2044525815601665,0.5268607071425755,202.7001287001287,1.2345552157991344,3,4,3
308,2023-07-23,Cypher,Bind,Draw,14,14,16,20,6,0.8,154,Sentinel,6,7,103,0.0,28,0.5,0.7857142857142857,5.5,0.5116279069767442,-4,0.5,203.0,1.1190079365079366,14.8,5.4,0.5,172.0,0.8125,79.5675813381304,0.8162358924116064,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,195.52941176470588,59.94930565213115,1.2033457796579268,0.7891823917264791,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,203.34965034965035,143,1.1817316905468307,0.5091912820475498,202.7001287001287,1.2345552157991344,3,2,3
309,2023-07-24,Killjoy,Split,Win,13,3,6,11,4,0.5454545454545454,109,Sentinel,0,7,104,1.0,16,0.8125,0.625,6.8125,0.45454545454545453,-5,1.0,188.2,1.0680988455988456,12.8,5.2,0.5,154.0,0.8,90.36702938572229,0.8484107023416971,199.228,60.496141600885416,1.1139559583437157,0.5627221366071803,0.4908222752065093,193.66666666666666,70.6024040210524,1.297321640229214,1.9226653174257091,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,206.10526315789474,38,1.2645500290043634,0.4989097930519706,199.228,1.1139559583437157,6,9,3
310,2023-07-24,Cypher,Lotus,Win,13,11,19,15,4,1.2666666666666666,208,Sentinel,0,7,104,0.0,24,0.5416666666666666,0.9583333333333334,8.666666666666666,0.5897435897435898,4,1.0,161.0,0.8071464646464646,13.0,4.8,0.5,109.0,0.5454545454545454,35.651086939951725,0.28202440885873675,202.7001287001287,61.78833100126236,1.2345552157991344,0.927851179627866,0.5096574082343571,198.79888268156424,73.77839425888004,1.2238776190428386,0.8152871387591311,201.0742150333016,62.5077992179673,1.2133754749757464,0.8790057416199903,212.3,120,1.302800388444545,0.5130766859380443,202.7001287001287,1.2345552157991344,3,7,3
